WIGTOWN,_427,,54.855671,-4.538330,237080,554170,22.80,,2.70,-99,1506.80,19.59,0.00,Q,0.05,W,17.06,274 NEWC,,,0.00
WIGTOWN,_438,,54.836830,-4.527330,237710,552050,48.40,,2.70,-99,1501.93,24.23,0.00,Q,0.03,W,18.78,274 NEWC,,,0.00
WIGTOWN,_486,,54.909500,-4.336670,250220,559700,113.50,,2.70,-99,1481.76,17.95,0.00,Q,0.22,W,5.32,274 NEWC,,,0.00
WIGTOWN,_528,,54.990829,-4.318170,251710,568720,564.40,,2.70,-99,1378.57,46.97,0.00,Q,3.64,W,-13.28,265 NEWC,,,0.00
WIGTOWN,_481,,54.893501,-4.365000,248340,557990,153.50,,2.70,-99,1474.70,24.60,0.00,Q,1.00,W,8.22,274 NEWC,,,0.00
WIGTOWN,_408,,54.935501,-4.586330,234330,563160,51.20,,2.70,-99,1507.90,22.65,0.00,Q,0.02,W,16.87,274 NEWC,,,0.00
WIGTOWN,_276,,54.918671,-4.423670,244680,560920,4.50,,2.70,-99,1503.50,5.27,0.00,Q,0.04,W,4.80,274 NEWC,,,0.00
WIGTOWN,_152,,54.991669,-4.402670,246300,568990,132.20,,2.70,-99,1478.84,13.80,0.00,Q,0.49,W,-0.68,274 NEWC,,,0.00
WIGTOWN,_585,,54.714329,-4.442830,242660,538230,75.20,,2.70,-99,1498.31,39.34,0.00,Q,0.07,W,30.90,274 NEWC,,,0.00
WIGTOWN,_186,,54.846169,-4.122330,263740,552230,85.80,,2.70,-99,1495.19,28.23,0.00,Q,0.05,W,18.57,274 NEWC,,,0.00
WIGTOWN,_520,,54.997330,-4.384500,247490,569590,40.50,,2.70,-99,1491.49,-2.34,0.00,Q,1.84,W,-5.08,274 NEWC,,,0.00
WIGTOWN,_419,,54.893330,-4.610000,232630,558530,52.40,,2.70,-99,1505.39,24.10,0.00,Q,0.03,W,18.20,274 NEWC,,,0.00
WIGTOWN,_499,,54.878670,-4.328830,250610,556270,182.70,,2.70,-99,1470.99,31.16,0.00,Q,0.37,W,10.85,274 NEWC,,,0.00
WIGTOWN,_200,,54.909672,-4.103170,265180,559260,142.70,,2.70,-99,1482.21,27.39,0.00,Q,1.01,W,12.25,274 NEWC,,,0.00
WIGTOWN,_452,,54.964169,-4.609670,232950,566400,65.50,,2.70,-99,1508.46,25.18,0.00,Q,0.05,W,17.81,274 NEWC,,,0.00
WIGTOWN,_312,,55.005001,-4.141000,263080,569930,91.80,,2.70,-99,1479.75,1.10,0.00,Q,0.28,W,-9.01,265 NEWC,,,0.00
WIGTOWN,_434,,54.866501,-4.455670,242420,555180,21.70,,2.70,-99,1505.20,16.73,0.00,Q,0.04,W,14.31,274 NEWC,,,0.00
WIGTOWN,_250,,54.948170,-4.437170,243930,564220,12.00,,2.70,-99,1502.92,4.49,0.00,Q,0.60,W,3.73,274 NEWC,,,0.00
WIGTOWN,_409,,54.932671,-4.613830,232550,562910,60.00,,2.70,-99,1507.18,24.88,0.00,Q,0.05,W,18.14,274 NEWC,,,0.00
WIGTOWN,_487,,54.907001,-4.319670,251300,559390,146.50,,2.70,-99,1475.09,21.68,0.00,Q,0.45,W,5.54,274 NEWC,,,0.00
WIGTOWN,_329,,54.911999,-4.359170,248790,560030,47.50,,2.70,-99,1492.61,8.22,0.00,Q,0.59,W,3.43,274 NEWC,,,0.00
WIGTOWN,_228,,54.900169,-4.213000,258110,558420,64.60,,2.70,-99,1494.16,16.05,0.00,Q,0.53,W,9.27,274 NEWC,,,0.00
WIGTOWN,_571,,54.787331,-4.381830,246860,546210,8.20,,2.70,-99,1510.44,24.56,0.00,Q,0.01,W,23.64,274 NEWC,,,0.00
WIGTOWN,_271,,54.974171,-4.470500,241900,567190,47.50,,2.70,-99,1507.22,17.53,0.00,Q,0.25,W,12.40,274 NEWC,,,0.00
WIGTOWN,_527,,54.981171,-4.322500,251390,567660,588.60,,2.70,-99,1372.09,48.78,0.00,Q,4.51,W,-13.34,265 NEWC,,,0.00
WIGTOWN,_141,,55.002338,-4.197000,259490,569750,153.90,,2.70,-99,1463.22,3.96,0.00,Q,0.32,W,-13.14,265 NEWC,,,0.00
WIGTOWN,_582,,54.766171,-4.438170,243160,543990,44.50,,2.70,-99,1504.02,31.15,0.00,Q,0.01,W,26.12,274 NEWC,,,0.00
WIGTOWN,_421,,54.872002,-4.641330,230540,556230,86.80,,2.70,-99,1498.71,29.86,0.00,Q,0.01,W,20.04,274 NEWC,,,0.00
WIGTOWN,_256,,54.880329,-4.210830,258180,556200,21.60,,2.70,-99,1504.91,15.23,0.00,Q,0.52,W,13.30,274 NEWC,,,0.00
WIGTOWN,_652,,54.848339,-4.761330,222740,553900,64.90,,2.70,-99,1503.20,29.61,0.00,Q,0.05,W,22.31,274 NEWC,,,0.00
WIGTOWN,_257,,54.850170,-4.305670,251990,553040,96.10,,2.70,-99,1489.56,25.44,0.00,Q,0.93,W,15.49,274 NEWC,,,0.00
WIGTOWN,_564,,54.820171,-4.135170,262830,549360,65.80,,2.70,-99,1499.57,28.66,0.00,Q,0.04,W,21.25,274 NEWC,,,0.00
WIGTOWN,_191,,54.871498,-4.157670,261560,555120,72.20,,2.70,-99,1496.69,23.37,0.00,Q,0.24,W,15.44,274 NEWC,,,0.00
WIGTOWN,_219,,54.902168,-4.346000,249590,558910,112.10,,2.70,-99,1481.79,18.17,0.00,Q,0.43,W,5.91,274 NEWC,,,0.00
